Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,12.0,7.0,9.0,...,...,...,...,...,...,...,...,...,28.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,27.0,14.0,19.0,...,...,...,...,...,...,...,...,...,60.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,3.0,1.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,29.0,16.0,27.0,...,...,...,...,...,...,...,...,...,72.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,13.0,18.0,14.0,...,...,...,...,...,...,...,...,...,45.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,40.0,30.0,33.0,...,...,...,...,...,...,...,...,...,103.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,13.0,14.0,8.0,...,...,...,...,...,...,...,...,...,35.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,123.0,76.0,83.0,...,...,...,...,...,...,...,...,...,282.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,30.0,22.0,23.0,...,...,...,...,...,...,...,...,...,75.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,5.0,7.0,...,...,...,...,...,...,...,...,...,12.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,40.0,35.0,38.0,...,...,...,...,...,...,...,...,...,113.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,2.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,50.0,37.0,40.0,...,...,...,...,...,...,...,...,...,127.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,17.0,18.0,15.0,...,...,...,...,...,...,...,...,...,50.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,57.0,53.0,55.0,...,...,...,...,...,...,...,...,...,165.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,10.0,12.0,6.0,...,...,...,...,...,...,...,...,...,28.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,132.0,60.0,115.0,...,...,...,...,...,...,...,...,...,307.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,2.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Guararema,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,5.0,2.0,2.0,...,...,...,...,...,...,...,...,...,9.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,5.0,2.0,2.0,...,...,...,...,...,...,...,...,...,9.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,3.0,7.0,3.0,...,...,...,...,...,...,...,...,...,13.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,8.0,9.0,5.0,...,...,...,...,...,...,...,...,...,22.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,4.0,0.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Guararema,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,35.0,15.0,22.0,...,...,...,...,...,...,...,...,...,72.0,2020,Guararema,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,8.0,2.0,4.0,...,...,...,...,...,...,...,...,...,14.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,84.0,76.0,63.0,...,...,...,...,...,...,...,...,...,223.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),6.0,11.0,2.0,...,...,...,...,...,...,...,...,...,19.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,6.0,8.0,7.0,...,...,...,...,...,...,...,...,...,21.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,7.0,15.0,11.0,...,...,...,...,...,...,...,...,...,33.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,183.0,182.0,175.0,...,...,...,...,...,...,...,...,...,540.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,32.0,30.0,37.0,...,...,...,...,...,...,...,...,...,99.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,215.0,235.0,209.0,...,...,...,...,...,...,...,...,...,659.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,49.0,60.0,55.0,...,...,...,...,...,...,...,...,...,164.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,263.0,291.0,261.0,...,...,...,...,...,...,...,...,...,815.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,84.0,128.0,84.0,...,...,...,...,...,...,...,...,...,296.0,2020,Guarulhos,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,548.0,599.0,534.0,...,...,...,...,...,...,...,...,...,1.681,2020,Guarulhos,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,10.0,10.0,12.0,...,...,...,...,...,...,...,...,...,32.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1.0,1.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,2.0,2.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,3.0,4.0,3.0,...,...,...,...,...,...,...,...,...,10.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,25.0,24.0,24.0,...,...,...,...,...,...,...,...,...,73.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,1.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,3.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,27.0,26.0,30.0,...,...,...,...,...,...,...,...,...,83.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,27.0,13.0,7.0,...,...,...,...,...,...,...,...,...,47.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,54.0,39.0,37.0,...,...,...,...,...,...,...,...,...,130.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,19.0,17.0,19.0,...,...,...,...,...,...,...,...,...,55.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,79.0,45.0,72.0,...,...,...,...,...,...,...,...,...,196.0,2020,Itapecerica da Serra,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,20.0,14.0,11.0,...,...,...,...,...,...,...,...,...,45.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,4.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1.0,1.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,6.0,2.0,9.0,...,...,...,...,...,...,...,...,...,17.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,28.0,27.0,25.0,...,...,...,...,...,...,...,...,...,80.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,4.0,3.0,6.0,...,...,...,...,...,...,...,...,...,13.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,2.0,1.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,33.0,31.0,23.0,...,...,...,...,...,...,...,...,...,87.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,29.0,17.0,14.0,...,...,...,...,...,...,...,...,...,60.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,57.0,44.0,39.0,...,...,...,...,...,...,...,...,...,140.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,26.0,20.0,19.0,...,...,...,...,...,...,...,...,...,65.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,56.0,42.0,34.0,...,...,...,...,...,...,...,...,...,132.0,2020,Itapevi,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,2.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,21.0,12.0,14.0,...,...,...,...,...,...,...,...,...,47.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,4.0,0.0,3.0,...,...,...,...,...,...,...,...,...,7.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,12.0,7.0,2.0,...,...,...,...,...,...,...,...,...,21.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,42.0,31.0,38.0,...,...,...,...,...,...,...,...,...,111.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,6.0,11.0,5.0,...,...,...,...,...,...,...,...,...,22.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,2.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,53.0,36.0,48.0,...,...,...,...,...,...,...,...,...,137.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,48.0,42.0,28.0,...,...,...,...,...,...,...,...,...,118.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,90.0,73.0,66.0,...,...,...,...,...,...,...,...,...,229.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,55.0,82.0,32.0,...,...,...,...,...,...,...,...,...,169.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,131.0,96.0,74.0,...,...,...,...,...,...,...,...,...,301.0,2020,Itaquaquecetuba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Jandira,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,3.0,4.0,10.0,...,...,...,...,...,...,...,...,...,17.0,2020,Jandira,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Jandira,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,2.0,1.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,2.0,1.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,11.0,13.0,14.0,...,...,...,...,...,...,...,...,...,38.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,11.0,16.0,18.0,...,...,...,...,...,...,...,...,...,45.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,7.0,11.0,9.0,...,...,...,...,...,...,...,...,...,27.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,18.0,24.0,23.0,...,...,...,...,...,...,...,...,...,65.0,2020,Jandira,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,15.0,12.0,16.0,...,...,...,...,...,...,...,...,...,43.0,2020,Jandira,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,52.0,36.0,57.0,...,...,...,...,...,...,...,...,...,145.0,2020,Jandira,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,2.0,1.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,6.0,2.0,2.0,...,...,...,...,...,...,...,...,...,10.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,6.0,2.0,2.0,...,...,...,...,...,...,...,...,...,10.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,1.0,2.0,7.0,...,...,...,...,...,...,...,...,...,10.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,7.0,4.0,9.0,...,...,...,...,...,...,...,...,...,20.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,1.0,2.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,14.0,12.0,12.0,...,...,...,...,...,...,...,...,...,38.0,2020,Juquitiba,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1.0,2.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,3.0,4.0,6.0,...,...,...,...,...,...,...,...,...,13.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,7.0,1.0,1.0,...,...,...,...,...,...,...,...,...,9.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,20.0,14.0,20.0,...,...,...,...,...,...,...,...,...,54.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,24.0,22.0,25.0,...,...,...,...,...,...,...,...,...,71.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,2.0,6.0,14.0,...,...,...,...,...,...,...,...,...,22.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,21.0,17.0,29.0,...,...,...,...,...,...,...,...,...,67.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,9.0,5.0,10.0,...,...,...,...,...,...,...,...,...,24.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,55.0,25.0,45.0,...,...,...,...,...,...,...,...,...,125.0,2020,Mairiporã,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Mauá,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,28.0,18.0,22.0,...,...,...,...,...,...,...,...,...,68.0,2020,Mauá,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),3.0,0.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Mauá,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,2.0,1.0,3.0,...,...,...,...,...,...,...,...,...,6.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,54.0,39.0,42.0,...,...,...,...,...,...,...,...,...,135.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,12.0,6.0,11.0,...,...,...,...,...,...,...,...,...,29.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,3.0,4.0,2.0,...,...,...,...,...,...,...,...,...,9.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,68.0,41.0,51.0,...,...,...,...,...,...,...,...,...,160.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,69.0,52.0,58.0,...,...,...,...,...,...,...,...,...,179.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,124.0,91.0,101.0,...,...,...,...,...,...,...,...,...,316.0,2020,Mauá,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,71.0,37.0,56.0,...,...,...,...,...,...,...,...,...,164.0,2020,Mauá,Grande São Paulo (exclui a Capital)
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,255.0,167.0,176.0,...,...,...,...,...,...,...,...,...,598.0,2020,Mauá,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,3.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,28.0,20.0,22.0,...,...,...,...,...,...,...,...,...,70.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,2.0,2.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE ARMAS DE FOGO APREENDIDAS,9.0,15.0,2.0,...,...,...,...,...,...,...,...,...,26.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE FLAGRANTES LAVRADOS,62.0,48.0,46.0,...,...,...,...,...,...,...,...,...,156.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,6.0,1.0,...,...,...,...,...,...,...,...,...,8.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS EM FLAGRANTE,71.0,61.0,62.0,...,...,...,...,...,...,...,...,...,194.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE PESSOAS PRESAS POR MANDADO,61.0,81.0,51.0,...,...,...,...,...,...,...,...,...,193.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE PRISÕES EFETUADAS,123.0,125.0,96.0,...,...,...,...,...,...,...,...,...,344.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
Nº DE VEÍCULOS RECUPERADOS,23.0,23.0,28.0,...,...,...,...,...,...,...,...,...,74.0,2020,Mogi das Cruzes,Grande São Paulo (exclui a Capital)
