Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,43.0,29.0,40.0,...,...,...,...,...,...,...,...,...,112.0,2020,Cotia,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,2.0,2.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Cotia,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cotia,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cotia,Grande São Paulo (exclui a Capital)
TOTAL DE ESTUPRO (4),11.0,6.0,7.0,...,...,...,...,...,...,...,...,...,24.0,2020,Cotia,Grande São Paulo (exclui a Capital)
ESTUPRO,2.0,2.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Cotia,Grande São Paulo (exclui a Capital)
ESTUPRO DE VULNERÁVEL,9.0,4.0,6.0,...,...,...,...,...,...,...,...,...,19.0,2020,Cotia,Grande São Paulo (exclui a Capital)
TOTAL DE ROUBO - OUTROS (1),114.0,91.0,97.0,...,...,...,...,...,...,...,...,...,302.0,2020,Cotia,Grande São Paulo (exclui a Capital)
ROUBO - OUTROS,108.0,88.0,91.0,...,...,...,...,...,...,...,...,...,287.0,2020,Cotia,Grande São Paulo (exclui a Capital)
ROUBO DE VEÍCULO,30.0,24.0,31.0,...,...,...,...,...,...,...,...,...,85.0,2020,Cotia,Grande São Paulo (exclui a Capital)
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cotia,Grande São Paulo (exclui a Capital)
ROUBO DE CARGA,6.0,3.0,6.0,...,...,...,...,...,...,...,...,...,15.0,2020,Cotia,Grande São Paulo (exclui a Capital)
FURTO - OUTROS,145.0,154.0,128.0,...,...,...,...,...,...,...,...,...,427.0,2020,Cotia,Grande São Paulo (exclui a Capital)
FURTO DE VEÍCULO,25.0,38.0,30.0,...,...,...,...,...,...,...,...,...,93.0,2020,Cotia,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO (2),3.0,2.0,3.0,...,...,...,...,...,...,...,...,...,8.0,2020,Diadema,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3.0,2.0,3.0,...,...,...,...,...,...,...,...,...,8.0,2020,Diadema,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,6.0,1.0,3.0,...,...,...,...,...,...,...,...,...,10.0,2020,Diadema,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
TENTATIVA DE HOMICÍDIO,0.0,3.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Diadema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL DOLOSA,72.0,84.0,58.0,...,...,...,...,...,...,...,...,...,214.0,2020,Diadema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,48.0,32.0,28.0,...,...,...,...,...,...,...,...,...,108.0,2020,Diadema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
TOTAL DE ESTUPRO (4),10.0,8.0,7.0,...,...,...,...,...,...,...,...,...,25.0,2020,Diadema,Grande São Paulo (exclui a Capital)
ESTUPRO,0.0,3.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Diadema,Grande São Paulo (exclui a Capital)
ESTUPRO DE VULNERÁVEL,10.0,5.0,6.0,...,...,...,...,...,...,...,...,...,21.0,2020,Diadema,Grande São Paulo (exclui a Capital)
TOTAL DE ROUBO - OUTROS (1),503.0,465.0,444.0,...,...,...,...,...,...,...,...,...,1.412,2020,Diadema,Grande São Paulo (exclui a Capital)
ROUBO - OUTROS,495.0,458.0,434.0,...,...,...,...,...,...,...,...,...,1.3869999999999998,2020,Diadema,Grande São Paulo (exclui a Capital)
ROUBO DE VEÍCULO,104.0,91.0,116.0,...,...,...,...,...,...,...,...,...,311.0,2020,Diadema,Grande São Paulo (exclui a Capital)
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Diadema,Grande São Paulo (exclui a Capital)
ROUBO DE CARGA,8.0,7.0,10.0,...,...,...,...,...,...,...,...,...,25.0,2020,Diadema,Grande São Paulo (exclui a Capital)
FURTO - OUTROS,239.0,235.0,189.0,...,...,...,...,...,...,...,...,...,663.0,2020,Diadema,Grande São Paulo (exclui a Capital)
FURTO DE VEÍCULO,58.0,57.0,68.0,...,...,...,...,...,...,...,...,...,183.0,2020,Diadema,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO (2),1.0,1.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2.0,1.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,2.0,3.0,...,...,...,...,...,...,...,...,...,5.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
TENTATIVA DE HOMICÍDIO,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL DOLOSA,95.0,81.0,38.0,...,...,...,...,...,...,...,...,...,214.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16.0,8.0,18.0,...,...,...,...,...,...,...,...,...,42.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,1.0,0.0,6.0,...,...,...,...,...,...,...,...,...,7.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
TOTAL DE ESTUPRO (4),9.0,6.0,12.0,...,...,...,...,...,...,...,...,...,27.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
ESTUPRO,4.0,0.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
ESTUPRO DE VULNERÁVEL,5.0,6.0,11.0,...,...,...,...,...,...,...,...,...,22.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
TOTAL DE ROUBO - OUTROS (1),149.0,135.0,125.0,...,...,...,...,...,...,...,...,...,409.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
ROUBO - OUTROS,138.0,129.0,117.0,...,...,...,...,...,...,...,...,...,384.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
ROUBO DE VEÍCULO,23.0,14.0,16.0,...,...,...,...,...,...,...,...,...,53.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
ROUBO DE CARGA,11.0,6.0,8.0,...,...,...,...,...,...,...,...,...,25.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
FURTO - OUTROS,116.0,88.0,72.0,...,...,...,...,...,...,...,...,...,276.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
FURTO DE VEÍCULO,15.0,21.0,12.0,...,...,...,...,...,...,...,...,...,48.0,2020,Embu das Artes,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO (2),0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
TENTATIVA DE HOMICÍDIO,1.0,2.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL DOLOSA,20.0,19.0,19.0,...,...,...,...,...,...,...,...,...,58.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,6.0,2.0,...,...,...,...,...,...,...,...,...,8.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
TOTAL DE ESTUPRO (4),1.0,1.0,5.0,...,...,...,...,...,...,...,...,...,7.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
ESTUPRO,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
ESTUPRO DE VULNERÁVEL,1.0,1.0,3.0,...,...,...,...,...,...,...,...,...,5.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
TOTAL DE ROUBO - OUTROS (1),20.0,15.0,13.0,...,...,...,...,...,...,...,...,...,48.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
ROUBO - OUTROS,19.0,15.0,12.0,...,...,...,...,...,...,...,...,...,46.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
ROUBO DE VEÍCULO,8.0,6.0,7.0,...,...,...,...,...,...,...,...,...,21.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
ROUBO DE CARGA,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
FURTO - OUTROS,35.0,23.0,34.0,...,...,...,...,...,...,...,...,...,92.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
FURTO DE VEÍCULO,9.0,5.0,6.0,...,...,...,...,...,...,...,...,...,20.0,2020,Embu Guaçú,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO (2),0.0,3.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,3.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
TENTATIVA DE HOMICÍDIO,0.0,2.0,3.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL DOLOSA,34.0,41.0,26.0,...,...,...,...,...,...,...,...,...,101.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3.0,3.0,1.0,...,...,...,...,...,...,...,...,...,7.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
TOTAL DE ESTUPRO (4),1.0,4.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
ESTUPRO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
ESTUPRO DE VULNERÁVEL,1.0,4.0,0.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
TOTAL DE ROUBO - OUTROS (1),154.0,140.0,104.0,...,...,...,...,...,...,...,...,...,398.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
ROUBO - OUTROS,148.0,138.0,103.0,...,...,...,...,...,...,...,...,...,389.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
ROUBO DE VEÍCULO,47.0,36.0,27.0,...,...,...,...,...,...,...,...,...,110.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
ROUBO DE CARGA,6.0,2.0,1.0,...,...,...,...,...,...,...,...,...,9.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
FURTO - OUTROS,115.0,86.0,91.0,...,...,...,...,...,...,...,...,...,292.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
FURTO DE VEÍCULO,43.0,37.0,25.0,...,...,...,...,...,...,...,...,...,105.0,2020,Ferraz de Vasconcelos,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO (2),0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,3.0,0.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
TENTATIVA DE HOMICÍDIO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL DOLOSA,14.0,21.0,15.0,...,...,...,...,...,...,...,...,...,50.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6.0,7.0,4.0,...,...,...,...,...,...,...,...,...,17.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
TOTAL DE ESTUPRO (4),2.0,1.0,3.0,...,...,...,...,...,...,...,...,...,6.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
ESTUPRO DE VULNERÁVEL,2.0,1.0,3.0,...,...,...,...,...,...,...,...,...,6.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
TOTAL DE ROUBO - OUTROS (1),56.0,64.0,69.0,...,...,...,...,...,...,...,...,...,189.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
ROUBO - OUTROS,56.0,63.0,68.0,...,...,...,...,...,...,...,...,...,187.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
ROUBO DE VEÍCULO,2.0,5.0,5.0,...,...,...,...,...,...,...,...,...,12.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
ROUBO DE CARGA,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
FURTO - OUTROS,82.0,84.0,54.0,...,...,...,...,...,...,...,...,...,220.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
FURTO DE VEÍCULO,9.0,8.0,11.0,...,...,...,...,...,...,...,...,...,28.0,2020,Francisco Morato,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO (2),2.0,0.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2.0,0.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1.0,1.0,3.0,...,...,...,...,...,...,...,...,...,5.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
TENTATIVA DE HOMICÍDIO,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL DOLOSA,45.0,49.0,38.0,...,...,...,...,...,...,...,...,...,132.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13.0,6.0,10.0,...,...,...,...,...,...,...,...,...,29.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
TOTAL DE ESTUPRO (4),6.0,6.0,3.0,...,...,...,...,...,...,...,...,...,15.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
ESTUPRO,2.0,0.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
ESTUPRO DE VULNERÁVEL,4.0,6.0,2.0,...,...,...,...,...,...,...,...,...,12.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
TOTAL DE ROUBO - OUTROS (1),42.0,45.0,21.0,...,...,...,...,...,...,...,...,...,108.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
ROUBO - OUTROS,42.0,45.0,21.0,...,...,...,...,...,...,...,...,...,108.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
ROUBO DE VEÍCULO,13.0,13.0,4.0,...,...,...,...,...,...,...,...,...,30.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
FURTO - OUTROS,74.0,58.0,22.0,...,...,...,...,...,...,...,...,...,154.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
FURTO DE VEÍCULO,11.0,8.0,4.0,...,...,...,...,...,...,...,...,...,23.0,2020,Franco da Rocha,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO (2),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Guararema,Grande São Paulo (exclui a Capital)
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Guararema,Grande São Paulo (exclui a Capital)
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL DOLOSA,11.0,7.0,9.0,...,...,...,...,...,...,...,...,...,27.0,2020,Guararema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2.0,2.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Guararema,Grande São Paulo (exclui a Capital)
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Guararema,Grande São Paulo (exclui a Capital)
